date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:14	36889/36889	---M--	200	added ('OK')	image/jpeg	etag:%229019-59b27680fd0f6%22	https://themesbrand.com/veltrix/layouts/vertical/assets/images/gallery/work-12.jpg	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/images/gallery/work-12.jpg	(from https://themesbrand.com/veltrix/layouts/vertical/pages-gallery.html)
10:57:14	151/151	---M-Z	200	added ('OK')	application/javascript	etag:%2297-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/gallery.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/gallery.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/pages-gallery.html)
10:57:15	27711/27711	---M--	200	added ('OK')	image/png	etag:%226c3f-59b27680fe096%22	https://themesbrand.com/veltrix/layouts/vertical/assets/images/maintenance.png	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/images/maintenance.png	(from https://themesbrand.com/veltrix/layouts/vertical/pages-maintenance.html)
10:57:15	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-59e6e72546033-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/jquery-countdown/jquery.countdown.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/pages-comingsoon.html)
10:57:15	350/350	---M-Z	200	added ('OK')	application/javascript	etag:%2215e-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/coming-soon.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/pages-comingsoon.html)
10:57:18	12072/12072	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-59e6e72571f55%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.eot	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.eot	(from https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
10:57:18	12072/12072	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f28-59e6e72571f55%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.eot?	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernoted41d.eot	(from https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
10:57:18	6156/6156	---M--	200	added ('OK')	text/html	etag:%22180c-59e6e72571f55%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.woff2	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.html	(from https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
10:57:19	7428/7428	---M--	200	added ('OK')	application/font-woff	etag:%221d04-59e6e72571f55%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.woff	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.woff	(from https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
10:57:19	11896/11896	---M--	200	added ('OK')	application/font-sfnt	etag:%222e78-59e6e72571f55%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.ttf	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/font/summernote.ttf	(from https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css)
10:57:19	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-59e6e7253a4b2%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/img/loading.gif	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/img/loading.gif	(from https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/css/bootstrap-editable.css)
10:57:20	509/509	---M--	200	added ('OK')	image/png	etag:%221fd-59e6e7253a4b2%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/img/clear.png	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/img/clear.png	(from https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/css/bootstrap-editable.css)
